latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.42662,69.7019,300.67,0.45,0.39,2026-01-11,2123,N,VIIRS,n,2,279.1,0.95,N,2
26.23054,68.96505,332.41,0.39,0.36,2026-01-12,838,N,VIIRS,n,2,295.83,1.49,D,0
26.27962,68.5275,332.1,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,295.92,3.25,D,0
26.3409,68.11369,328.91,0.39,0.36,2026-01-12,838,N,VIIRS,n,2,291.7,1.29,D,0
26.35012,68.19485,333.88,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,294.3,2.78,D,0
26.35053,68.56926,330.87,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,294.41,1.53,D,0
26.3896,68.27412,344.41,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,295.19,7.07,D,0
26.54396,68.0469,330.01,0.39,0.36,2026-01-12,838,N,VIIRS,n,2,294.32,2.44,D,0
26.58215,68.24913,335.41,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,295.26,2.63,D,0
26.58545,68.2485,346.43,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,296.94,7.63,D,0
26.63752,67.90664,332.57,0.39,0.36,2026-01-12,838,N,VIIRS,n,2,294.95,3.13,D,0
26.74831,67.98829,336.11,0.39,0.36,2026-01-12,838,N,VIIRS,n,2,294.17,7.32,D,0
26.80993,68.21017,334.58,0.38,0.36,2026-01-12,838,N,VIIRS,n,2,293.38,2.4,D,0
27.78957,69.1487,343.36,0.39,0.36,2026-01-12,839,N,VIIRS,n,2,289.61,5.27,D,0
27.85037,69.30827,334.07,0.39,0.36,2026-01-12,839,N,VIIRS,n,2,285.02,3.82,D,0
28.2617,69.72237,329.15,0.4,0.37,2026-01-12,839,N,VIIRS,n,2,293.73,1.72,D,0
28.26969,70.20504,331.67,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,291.89,3.81,D,0
28.27312,70.20444,333.26,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,291.29,3.81,D,0
28.28933,69.81857,333.63,0.4,0.37,2026-01-12,839,N,VIIRS,n,2,292.35,2.14,D,0
28.37922,69.76176,329.92,0.4,0.37,2026-01-12,839,N,VIIRS,n,2,293.03,2.25,D,0
28.44966,69.94403,331.23,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,295.0,3.42,D,0
28.4852,70.10047,332.96,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,293.87,3.44,D,0
28.5192,70.24596,330.67,0.42,0.37,2026-01-12,839,N,VIIRS,n,2,295.11,2.53,D,0
28.53451,69.98077,331.82,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,294.56,8.14,D,0
28.53912,70.11748,343.44,0.41,0.37,2026-01-12,839,N,VIIRS,n,2,297.74,12.9,D,0
28.72441,70.19434,336.63,0.42,0.37,2026-01-12,839,N,VIIRS,n,2,295.02,7.96,D,0
28.05226,69.36991,305.92,0.4,0.37,2026-01-12,2104,N,VIIRS,n,2,279.44,0.79,N,2
28.42585,69.70229,311.98,0.4,0.37,2026-01-12,2104,N,VIIRS,n,2,278.61,1.61,N,2
26.33592,68.94414,340.08,0.5,0.41,2026-01-13,819,N,VIIRS,n,2,296.97,18.82,D,0
26.41045,68.10662,333.46,0.55,0.43,2026-01-13,819,N,VIIRS,n,2,292.33,4.78,D,0
26.40999,68.10544,329.93,0.55,0.43,2026-01-13,820,N,VIIRS,n,2,292.74,2.65,D,0
26.43564,67.94271,330.49,0.57,0.43,2026-01-13,820,N,VIIRS,n,2,293.52,4.03,D,0
26.50852,68.11108,330.53,0.55,0.43,2026-01-13,820,N,VIIRS,n,2,293.34,3.87,D,0
26.82701,68.19363,330.39,0.54,0.42,2026-01-13,820,N,VIIRS,n,2,293.55,3.54,D,0
26.84499,67.84265,329.54,0.56,0.43,2026-01-13,820,N,VIIRS,n,2,292.27,6.85,D,0
26.92343,68.51797,332.04,0.52,0.41,2026-01-13,820,N,VIIRS,n,2,295.06,5.66,D,0
27.02694,67.90637,330.33,0.55,0.43,2026-01-13,820,N,VIIRS,n,2,293.38,4.26,D,0
27.02765,67.90845,329.95,0.56,0.43,2026-01-13,820,N,VIIRS,n,2,293.35,4.02,D,0
27.32372,68.38779,337.94,0.52,0.41,2026-01-13,820,N,VIIRS,n,2,293.12,7.0,D,0
27.45291,68.53723,329.31,0.51,0.41,2026-01-13,820,N,VIIRS,n,2,292.95,7.62,D,0
27.57988,68.34213,345.71,0.52,0.41,2026-01-13,820,N,VIIRS,n,2,296.8,11.05,D,0
27.8807,69.21395,345.6,0.47,0.39,2026-01-13,820,N,VIIRS,n,2,296.11,8.42,D,0
28.00006,69.43485,329.38,0.46,0.39,2026-01-13,820,N,VIIRS,n,2,294.44,1.22,D,0
28.14724,69.58746,329.63,0.45,0.39,2026-01-13,820,N,VIIRS,n,2,294.67,3.08,D,0
28.4109,69.92822,332.23,0.43,0.38,2026-01-13,820,N,VIIRS,n,2,300.15,11.6,D,0
28.41437,69.92744,330.85,0.43,0.38,2026-01-13,820,N,VIIRS,n,2,294.08,7.0,D,0
28.4529,70.14823,331.63,0.42,0.38,2026-01-13,820,N,VIIRS,n,2,295.75,3.44,D,0
28.63873,70.17934,333.47,0.42,0.38,2026-01-13,820,N,VIIRS,n,2,295.87,4.72,D,0
28.80196,70.31776,336.55,0.42,0.37,2026-01-13,820,N,VIIRS,n,2,294.66,3.63,D,0
28.89911,70.354,291.82,0.41,0.37,2026-01-13,820,N,VIIRS,l,2,292.17,20.35,D,0
28.89984,70.35821,333.13,0.41,0.37,2026-01-13,820,N,VIIRS,n,2,298.9,31.24,D,0
28.42654,69.69901,310.74,0.42,0.46,2026-01-13,2045,N,VIIRS,n,2,279.9,1.35,N,2
26.20887,68.28462,367.0,0.34,0.56,2026-01-14,801,N,VIIRS,h,2,297.01,8.98,D,0
26.20963,68.28804,340.02,0.34,0.56,2026-01-14,801,N,VIIRS,n,2,295.26,9.62,D,0
26.21005,68.28658,367.0,0.34,0.56,2026-01-14,801,N,VIIRS,h,2,296.23,11.82,D,0
26.30566,68.15333,336.68,0.35,0.57,2026-01-14,801,N,VIIRS,n,2,293.75,2.27,D,0
26.59525,68.12592,355.69,0.35,0.56,2026-01-14,801,N,VIIRS,n,2,296.11,8.47,D,0
26.59977,68.12431,339.59,0.35,0.56,2026-01-14,801,N,VIIRS,n,2,294.58,4.15,D,0
26.60053,68.12775,327.87,0.35,0.56,2026-01-14,801,N,VIIRS,n,2,293.82,4.15,D,0
26.92908,68.17819,328.53,0.34,0.56,2026-01-14,801,N,VIIRS,n,2,293.01,1.56,D,0
26.96296,68.17448,345.35,0.34,0.56,2026-01-14,801,N,VIIRS,n,2,294.46,2.92,D,0
27.0313,69.41089,340.51,0.57,0.52,2026-01-14,801,N,VIIRS,n,2,304.51,8.07,D,0
27.036,69.40967,337.1,0.57,0.52,2026-01-14,801,N,VIIRS,n,2,302.88,4.51,D,0
27.3906,68.53986,326.63,0.63,0.54,2026-01-14,801,N,VIIRS,n,2,294.2,3.45,D,0
27.39674,68.35756,350.57,0.32,0.55,2026-01-14,801,N,VIIRS,n,2,294.43,4.07,D,0
27.64244,68.3363,330.69,0.32,0.54,2026-01-14,801,N,VIIRS,n,2,293.79,1.53,D,0
27.64259,68.33621,329.06,0.32,0.54,2026-01-14,801,N,VIIRS,n,2,293.58,1.58,D,0
27.6451,68.37112,327.05,0.64,0.54,2026-01-14,801,N,VIIRS,n,2,293.52,3.6,D,0
27.64517,68.37108,325.66,0.63,0.54,2026-01-14,801,N,VIIRS,n,2,293.37,2.56,D,0
27.75163,69.08518,333.83,0.57,0.52,2026-01-14,801,N,VIIRS,n,2,294.39,3.36,D,0
27.75634,69.08391,340.14,0.57,0.52,2026-01-14,801,N,VIIRS,n,2,293.86,3.36,D,0
27.95722,69.27061,325.89,0.55,0.51,2026-01-14,801,N,VIIRS,n,2,295.11,2.78,D,0
28.04718,69.36848,340.53,0.54,0.51,2026-01-14,801,N,VIIRS,n,2,298.23,4.98,D,0
28.04941,69.18978,327.69,0.56,0.51,2026-01-14,801,N,VIIRS,n,2,296.51,3.36,D,0
28.31817,69.76492,339.09,0.51,0.49,2026-01-14,801,N,VIIRS,n,2,297.61,9.62,D,0
28.43385,69.79156,339.02,0.5,0.49,2026-01-14,801,N,VIIRS,n,2,297.67,4.07,D,0
28.42313,69.6999,297.86,0.41,0.61,2026-01-14,2026,N,VIIRS,n,2,281.36,0.63,N,2
26.2825,68.55776,367.0,0.63,0.72,2026-01-15,742,N,VIIRS,h,2,294.21,9.75,D,0
26.28613,68.55422,343.58,0.63,0.72,2026-01-15,742,N,VIIRS,n,2,293.41,5.37,D,0
27.93989,69.35902,327.36,0.52,0.67,2026-01-15,742,N,VIIRS,n,2,294.02,2.37,D,0
28.05168,69.51749,332.57,0.51,0.66,2026-01-15,742,N,VIIRS,n,2,294.62,3.28,D,0
28.23499,69.65997,328.79,0.49,0.65,2026-01-15,742,N,VIIRS,n,2,293.06,3.57,D,0
28.33946,69.77834,367.0,0.48,0.65,2026-01-15,742,N,VIIRS,h,2,294.52,10.22,D,0
28.34071,69.78318,330.22,0.48,0.65,2026-01-15,742,N,VIIRS,n,2,293.94,10.39,D,0
28.34174,69.77592,326.69,0.48,0.65,2026-01-15,742,N,VIIRS,n,2,290.63,5.39,D,0
28.34296,69.78078,355.62,0.48,0.65,2026-01-15,742,N,VIIRS,n,2,294.05,9.73,D,0
28.34486,69.73812,327.08,0.48,0.65,2026-01-15,742,N,VIIRS,n,2,293.43,4.55,D,0
28.3482,69.73882,341.82,0.48,0.65,2026-01-15,742,N,VIIRS,n,2,293.65,4.39,D,0
28.46705,70.20471,338.08,0.45,0.63,2026-01-15,742,N,VIIRS,n,2,293.38,2.36,D,0
28.5502,70.00282,342.82,0.46,0.64,2026-01-15,743,N,VIIRS,n,2,295.35,3.44,D,0
28.76794,70.23553,328.33,0.44,0.63,2026-01-15,743,N,VIIRS,n,2,292.66,5.23,D,0
28.76905,70.24,355.88,0.44,0.63,2026-01-15,743,N,VIIRS,n,2,294.18,5.23,D,0
26.23436,68.67246,349.97,0.43,0.62,2026-01-15,922,N,VIIRS,n,2,297.74,6.54,D,0
26.33934,68.37059,341.15,0.42,0.61,2026-01-15,922,N,VIIRS,n,2,297.73,5.98,D,0
26.57172,68.03544,367.0,0.4,0.6,2026-01-15,922,N,VIIRS,h,2,292.76,5.96,D,0
26.57339,68.0338,346.66,0.4,0.6,2026-01-15,922,N,VIIRS,n,2,291.14,6.29,D,0
27.33225,68.38269,332.57,0.43,0.62,2026-01-15,923,N,VIIRS,n,2,295.77,2.78,D,0
27.3336,68.38345,329.68,0.43,0.62,2026-01-15,923,N,VIIRS,n,2,295.41,2.39,D,0
27.59224,68.3368,339.25,0.43,0.62,2026-01-15,923,N,VIIRS,n,2,289.85,4.95,D,0
27.59798,68.33631,367.0,0.43,0.62,2026-01-15,923,N,VIIRS,h,2,290.85,14.48,D,0
27.59831,68.34073,351.59,0.43,0.62,2026-01-15,923,N,VIIRS,n,2,288.39,14.48,D,0
27.65644,68.58501,340.41,0.44,0.63,2026-01-15,923,N,VIIRS,n,2,298.15,6.1,D,0
27.65732,68.58473,341.09,0.44,0.62,2026-01-15,923,N,VIIRS,n,2,297.9,5.68,D,0
28.05029,69.63207,337.2,0.52,0.67,2026-01-15,923,N,VIIRS,n,2,294.93,5.7,D,0
28.0517,69.63189,333.7,0.52,0.67,2026-01-15,923,N,VIIRS,n,2,294.59,3.48,D,0
28.05335,69.18969,326.5,0.49,0.65,2026-01-15,923,N,VIIRS,n,2,294.64,2.06,D,0
28.19949,69.55212,329.36,0.51,0.66,2026-01-15,923,N,VIIRS,n,2,293.14,4.82,D,0
26.27206,68.49615,341.01,0.43,0.46,2026-01-16,903,N,VIIRS,n,2,300.69,8.34,D,0
26.44412,68.23171,340.37,0.42,0.45,2026-01-16,904,N,VIIRS,n,2,299.12,6.11,D,0
26.77995,68.14146,344.49,0.42,0.45,2026-01-16,904,N,VIIRS,n,2,291.61,5.86,D,0
27.01282,67.86121,339.65,0.4,0.45,2026-01-16,904,N,VIIRS,n,2,285.02,5.8,D,0
28.05366,69.37017,295.97,0.51,0.41,2026-01-16,2129,N,VIIRS,n,2,276.05,0.83,N,2
28.42387,69.69829,303.57,0.52,0.42,2026-01-16,2129,N,VIIRS,n,2,280.6,1.61,N,2
26.26341,68.38503,333.78,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,297.76,2.5,D,0
26.29491,68.55907,331.44,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,294.04,2.64,D,0
26.3172,68.39998,332.04,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,297.96,5.73,D,0
26.41927,68.45636,333.76,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,295.68,2.54,D,0
26.55022,68.22997,332.6,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,295.08,3.89,D,0
26.55357,68.22938,340.77,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,295.98,3.89,D,0
26.61225,67.98472,346.03,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,296.71,7.32,D,0
26.64158,67.93544,333.14,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,295.39,3.04,D,0
26.65102,67.92972,331.16,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,296.4,3.74,D,0
26.79568,68.04156,330.45,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,295.61,3.64,D,0
26.86703,68.17904,333.27,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,296.64,4.81,D,0
26.90896,68.17196,331.83,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,293.5,3.3,D,0
27.0275,67.93561,331.56,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,296.76,2.75,D,0
27.03084,67.93501,331.05,0.39,0.36,2026-01-17,845,N,VIIRS,n,2,294.24,2.75,D,0
27.94176,69.00939,330.95,0.42,0.38,2026-01-17,845,N,VIIRS,n,2,294.51,2.65,D,0
27.97058,69.30189,330.54,0.43,0.38,2026-01-17,845,N,VIIRS,n,2,294.51,4.02,D,0
27.97231,68.29816,335.19,0.4,0.37,2026-01-17,845,N,VIIRS,n,2,296.19,3.01,D,0
28.05772,69.17626,330.64,0.43,0.38,2026-01-17,845,N,VIIRS,n,2,293.58,4.99,D,0
28.08529,69.32864,329.46,0.43,0.38,2026-01-17,845,N,VIIRS,n,2,294.13,1.44,D,0
28.12291,69.45082,330.15,0.44,0.38,2026-01-17,845,N,VIIRS,n,2,293.63,3.1,D,0
28.12348,69.45529,330.44,0.44,0.38,2026-01-17,845,N,VIIRS,n,2,294.51,4.33,D,0
28.1236,69.45396,346.17,0.44,0.38,2026-01-17,845,N,VIIRS,n,2,294.72,6.44,D,0
28.37822,69.76564,331.65,0.45,0.39,2026-01-17,845,N,VIIRS,n,2,295.74,3.58,D,0
28.42314,69.70097,307.24,0.38,0.36,2026-01-17,2110,N,VIIRS,n,2,282.9,1.11,N,2
28.42644,69.70163,303.15,0.38,0.36,2026-01-17,2110,N,VIIRS,n,2,282.75,0.8,N,2
26.23326,68.07812,331.49,0.47,0.4,2026-01-18,826,N,VIIRS,n,2,295.14,2.79,D,0
26.33511,68.52804,344.85,0.45,0.39,2026-01-18,826,N,VIIRS,n,2,295.39,6.84,D,0
26.69633,68.02168,329.26,0.47,0.39,2026-01-18,826,N,VIIRS,n,2,293.96,2.56,D,0
26.84818,67.84083,331.42,0.47,0.4,2026-01-18,826,N,VIIRS,n,2,293.9,2.65,D,0
26.85009,67.9763,351.83,0.46,0.39,2026-01-18,826,N,VIIRS,n,2,298.18,15.2,D,0
27.03063,67.93441,334.68,0.46,0.39,2026-01-18,826,N,VIIRS,n,2,294.82,4.0,D,0
27.16597,68.44485,327.66,0.44,0.38,2026-01-18,826,N,VIIRS,n,2,293.78,2.88,D,0
27.33641,68.34155,332.68,0.44,0.39,2026-01-18,826,N,VIIRS,n,2,295.44,4.16,D,0
27.36919,68.40333,332.17,0.44,0.38,2026-01-18,826,N,VIIRS,n,2,295.61,4.18,D,0
27.43489,68.42552,326.01,0.44,0.38,2026-01-18,826,N,VIIRS,n,2,293.8,2.83,D,0
27.44486,68.54625,331.2,0.43,0.38,2026-01-18,826,N,VIIRS,n,2,295.32,1.79,D,0
27.57309,68.36539,336.48,0.44,0.38,2026-01-18,826,N,VIIRS,n,2,299.97,8.96,D,0
27.66422,68.57705,342.25,0.43,0.38,2026-01-18,826,N,VIIRS,n,2,298.93,7.18,D,0
27.8197,69.0785,332.76,0.41,0.37,2026-01-18,826,N,VIIRS,n,2,294.29,2.01,D,0
27.83427,69.12288,328.35,0.41,0.37,2026-01-18,826,N,VIIRS,n,2,294.18,4.32,D,0
27.9726,69.34198,335.27,0.41,0.37,2026-01-18,826,N,VIIRS,n,2,296.32,6.79,D,0
28.10405,68.77035,332.01,0.42,0.38,2026-01-18,826,N,VIIRS,n,2,294.6,3.36,D,0
28.12194,69.62688,340.6,0.4,0.37,2026-01-18,826,N,VIIRS,n,2,294.67,4.72,D,0
28.27095,69.66264,333.32,0.4,0.37,2026-01-18,826,N,VIIRS,n,2,294.84,2.71,D,0
28.29474,70.04195,339.54,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,300.07,15.93,D,0
28.30301,70.19969,331.93,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,295.48,2.92,D,0
28.40802,70.15466,331.5,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,294.31,2.97,D,0
28.42924,69.9454,346.19,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,297.46,7.4,D,0
28.47589,70.27935,331.86,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,295.99,2.18,D,0
28.65373,70.2474,342.5,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,296.75,14.49,D,0
28.86422,70.26984,335.46,0.39,0.36,2026-01-18,826,N,VIIRS,n,2,295.22,3.14,D,0
28.42316,69.70071,298.76,0.52,0.42,2026-01-18,2051,N,VIIRS,n,2,282.14,1.14,N,2
26.76083,69.0658,295.62,0.54,0.42,2026-01-18,2052,N,VIIRS,n,2,280.85,0.95,N,0
27.96895,69.74656,304.06,0.51,0.41,2026-01-18,2052,N,VIIRS,n,2,282.18,0.87,N,0
26.4361,68.21854,337.26,0.55,0.51,2026-01-19,807,N,VIIRS,n,2,295.1,3.02,D,0
26.43953,68.22028,337.07,0.55,0.51,2026-01-19,807,N,VIIRS,n,2,294.84,3.46,D,0
26.62786,67.95769,334.83,0.57,0.52,2026-01-19,807,N,VIIRS,n,2,293.91,4.25,D,0
26.90813,68.41471,340.59,0.53,0.5,2026-01-19,807,N,VIIRS,n,2,298.3,16.34,D,0
26.92221,67.82533,331.2,0.57,0.52,2026-01-19,807,N,VIIRS,n,2,293.6,2.22,D,0
26.92692,67.82407,329.43,0.57,0.52,2026-01-19,807,N,VIIRS,n,2,291.81,2.22,D,0
26.98814,67.73902,332.08,0.57,0.52,2026-01-19,807,N,VIIRS,n,2,292.54,3.34,D,0
26.98866,67.74113,334.72,0.58,0.52,2026-01-19,807,N,VIIRS,n,2,293.05,3.91,D,0
27.27108,68.55393,332.49,0.51,0.49,2026-01-19,807,N,VIIRS,n,2,292.66,2.11,D,0
27.27113,68.55694,335.58,0.51,0.49,2026-01-19,807,N,VIIRS,n,2,292.82,4.49,D,0
27.46676,68.4688,330.41,0.51,0.49,2026-01-19,807,N,VIIRS,n,2,293.66,2.96,D,0
27.51778,68.28351,336.14,0.52,0.5,2026-01-19,807,N,VIIRS,n,2,292.29,4.43,D,0
27.79212,69.18082,329.22,0.46,0.47,2026-01-19,807,N,VIIRS,n,2,294.39,2.91,D,0
27.8813,69.2785,327.76,0.45,0.47,2026-01-19,807,N,VIIRS,n,2,294.32,3.14,D,0
27.97848,69.17494,326.97,0.45,0.47,2026-01-19,807,N,VIIRS,n,2,294.74,2.73,D,0
28.26287,69.8194,340.31,0.41,0.45,2026-01-19,808,N,VIIRS,n,2,298.25,4.69,D,0
28.2715,69.71189,346.47,0.42,0.45,2026-01-19,808,N,VIIRS,n,2,295.86,8.71,D,0
28.40567,69.81406,341.68,0.41,0.45,2026-01-19,808,N,VIIRS,n,2,302.79,10.72,D,0
28.40973,69.81303,340.54,0.41,0.45,2026-01-19,808,N,VIIRS,n,2,294.62,10.72,D,0
28.43303,69.79002,341.28,0.41,0.45,2026-01-19,808,N,VIIRS,n,2,301.95,14.56,D,0
28.43513,70.09214,330.54,0.39,0.44,2026-01-19,808,N,VIIRS,n,2,295.39,1.84,D,0
28.45903,70.107,332.5,0.39,0.44,2026-01-19,808,N,VIIRS,n,2,294.77,2.97,D,0
28.46847,69.94452,340.06,0.4,0.44,2026-01-19,808,N,VIIRS,n,2,297.35,3.75,D,0
28.46928,69.94856,330.29,0.4,0.44,2026-01-19,808,N,VIIRS,n,2,295.15,3.75,D,0
28.48298,69.9536,339.73,0.4,0.44,2026-01-19,808,N,VIIRS,n,2,297.8,3.84,D,0
28.56478,70.32383,330.82,0.57,0.43,2026-01-19,808,N,VIIRS,n,2,296.83,4.28,D,0
28.56872,70.32285,333.68,0.57,0.43,2026-01-19,808,N,VIIRS,n,2,297.45,4.28,D,0
28.66823,70.18687,331.58,0.39,0.44,2026-01-19,808,N,VIIRS,n,2,296.53,2.31,D,0
28.70668,70.14526,338.78,0.39,0.44,2026-01-19,808,N,VIIRS,n,2,299.15,6.69,D,0
28.70746,70.14918,333.8,0.39,0.44,2026-01-19,808,N,VIIRS,n,2,295.64,6.69,D,0
28.42312,69.69909,305.81,0.33,0.55,2026-01-19,2033,N,VIIRS,n,2,283.27,0.62,N,2
26.88474,67.83616,299.75,0.64,0.72,2026-01-19,2213,N,VIIRS,n,2,281.61,1.3,N,0
26.22522,68.39454,338.75,0.52,0.67,2026-01-20,748,N,VIIRS,n,2,296.79,5.23,D,0
26.22644,68.39751,336.21,0.52,0.67,2026-01-20,748,N,VIIRS,n,2,295.0,5.42,D,0
26.71095,68.06481,329.9,0.53,0.67,2026-01-20,748,N,VIIRS,n,2,292.53,3.82,D,0
26.71703,68.06291,338.11,0.53,0.67,2026-01-20,748,N,VIIRS,n,2,292.23,3.82,D,0
26.71399,68.06033,335.15,0.53,0.67,2026-01-20,749,N,VIIRS,n,2,292.35,5.15,D,0
26.80858,68.20129,329.08,0.52,0.67,2026-01-20,749,N,VIIRS,n,2,292.04,2.99,D,0
27.44143,68.63678,337.84,0.48,0.64,2026-01-20,749,N,VIIRS,n,2,292.78,6.77,D,0
27.48787,68.62238,329.48,0.48,0.64,2026-01-20,749,N,VIIRS,n,2,290.73,2.83,D,0
27.58408,68.35532,354.46,0.49,0.65,2026-01-20,749,N,VIIRS,n,2,293.1,6.31,D,0
27.58532,68.36024,326.02,0.49,0.65,2026-01-20,749,N,VIIRS,n,2,288.38,6.31,D,0
27.80576,69.52914,338.17,0.41,0.61,2026-01-20,749,N,VIIRS,n,2,293.57,2.93,D,0
27.92089,69.17135,327.18,0.43,0.62,2026-01-20,749,N,VIIRS,n,2,291.27,3.18,D,0
27.97976,69.24138,328.77,0.43,0.62,2026-01-20,749,N,VIIRS,n,2,292.76,2.35,D,0
28.00753,69.45515,342.53,0.41,0.61,2026-01-20,749,N,VIIRS,n,2,293.34,3.14,D,0
28.01302,69.45348,348.37,0.41,0.61,2026-01-20,749,N,VIIRS,n,2,291.85,4.05,D,0
28.06815,69.56525,333.28,0.41,0.6,2026-01-20,749,N,VIIRS,n,2,292.73,3.02,D,0
28.06894,69.56483,337.36,0.41,0.6,2026-01-20,749,N,VIIRS,n,2,292.44,3.4,D,0
28.10131,69.58146,332.2,0.4,0.6,2026-01-20,749,N,VIIRS,n,2,291.27,4.84,D,0
28.20817,69.78542,349.47,0.39,0.59,2026-01-20,749,N,VIIRS,n,2,294.69,3.97,D,0
28.20875,69.78702,329.92,0.39,0.59,2026-01-20,749,N,VIIRS,n,2,293.16,5.04,D,0
28.37818,70.06623,337.18,0.37,0.58,2026-01-20,749,N,VIIRS,n,2,293.29,2.14,D,0
28.45839,70.10604,328.87,0.37,0.58,2026-01-20,749,N,VIIRS,n,2,291.83,1.74,D,0
28.54653,70.11073,335.09,0.37,0.58,2026-01-20,749,N,VIIRS,n,2,292.69,1.81,D,0
28.78249,70.31723,330.62,0.35,0.57,2026-01-20,749,N,VIIRS,n,2,292.16,2.01,D,0
26.225,68.39735,330.36,0.52,0.67,2026-01-20,929,N,VIIRS,n,2,296.1,4.9,D,0
26.22664,68.39452,338.01,0.52,0.67,2026-01-20,929,N,VIIRS,n,2,298.56,4.21,D,0
26.25711,68.05241,344.85,0.5,0.66,2026-01-20,929,N,VIIRS,n,2,295.58,7.24,D,0
26.30496,68.83769,330.88,0.56,0.68,2026-01-20,929,N,VIIRS,n,2,293.18,2.81,D,0
26.34477,68.16608,353.62,0.51,0.66,2026-01-20,929,N,VIIRS,n,2,294.38,6.73,D,0
26.39692,68.28896,334.89,0.52,0.66,2026-01-20,929,N,VIIRS,n,2,294.99,4.08,D,0
26.40167,68.28564,334.38,0.52,0.66,2026-01-20,929,N,VIIRS,n,2,294.1,5.51,D,0
26.795,67.8122,331.12,0.49,0.65,2026-01-20,929,N,VIIRS,n,2,292.9,2.25,D,0
26.98706,67.84351,335.97,0.49,0.65,2026-01-20,929,N,VIIRS,n,2,293.18,4.65,D,0
27.10741,67.98464,353.62,0.5,0.66,2026-01-20,929,N,VIIRS,n,2,293.04,9.53,D,0
27.10803,67.98306,344.86,0.5,0.66,2026-01-20,929,N,VIIRS,n,2,291.98,8.26,D,0
27.52983,68.41593,344.67,0.54,0.68,2026-01-20,929,N,VIIRS,n,2,295.8,7.94,D,0
27.55487,68.36822,326.61,0.53,0.67,2026-01-20,929,N,VIIRS,n,2,291.82,2.54,D,0
27.55849,68.3689,352.21,0.53,0.67,2026-01-20,929,N,VIIRS,n,2,294.99,9.52,D,0
27.56118,68.36773,334.07,0.53,0.67,2026-01-20,929,N,VIIRS,n,2,293.8,3.74,D,0
28.08631,69.7709,330.3,0.66,0.73,2026-01-20,929,N,VIIRS,n,2,290.86,3.56,D,0
28.0869,69.77119,331.23,0.66,0.73,2026-01-20,929,N,VIIRS,n,2,290.54,3.16,D,0
28.23978,69.63418,343.91,0.65,0.73,2026-01-20,929,N,VIIRS,n,2,291.65,6.68,D,0
26.98312,68.9057,300.84,0.39,0.59,2026-01-20,2155,N,VIIRS,n,2,283.87,0.62,N,0
26.98371,68.90867,298.21,0.39,0.59,2026-01-20,2155,N,VIIRS,n,2,283.16,0.3,N,0
28.34131,69.75051,332.34,0.73,0.76,2026-01-21,730,N,VIIRS,n,2,290.24,5.34,D,0
28.4142,70.09007,329.82,0.7,0.75,2026-01-21,730,N,VIIRS,n,2,288.82,3.55,D,0
28.44891,69.9765,330.67,0.71,0.75,2026-01-21,730,N,VIIRS,n,2,289.82,3.6,D,0
26.25572,68.26166,340.86,0.52,0.5,2026-01-21,910,N,VIIRS,n,2,293.8,5.59,D,0
26.39665,67.97084,339.24,0.5,0.49,2026-01-21,910,N,VIIRS,n,2,294.01,5.49,D,0
26.3974,67.96788,343.58,0.5,0.49,2026-01-21,910,N,VIIRS,n,2,294.8,6.27,D,0
26.49261,68.31432,335.21,0.53,0.5,2026-01-21,910,N,VIIRS,n,2,296.19,3.8,D,0
26.84308,67.8453,329.97,0.5,0.49,2026-01-21,910,N,VIIRS,n,2,293.37,3.5,D,0
27.28606,68.47417,339.94,0.55,0.51,2026-01-21,910,N,VIIRS,n,2,295.2,4.46,D,0
27.28701,68.47318,339.2,0.55,0.51,2026-01-21,910,N,VIIRS,n,2,295.24,15.69,D,0
